,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
67596,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,4,0,0,0,3,3,0,DoS,1
67607,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,4,0,0,0,1,3,0,DoS,1
67610,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,23,6,0,DoS,1
67612,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,4,0,0,0,1,3,0,DoS,1
67615,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,23,6,0,DoS,1
67632,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,23,6,0,DoS,1
67648,59.353832,ospf,-,REQ,54,0,5832,0,0.89295,254,0,771.508728,0.0,0,0,1120.083375,0.0,1982.229125,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,6,1,1,1,1,0,0,0,2,1,0,DoS,1
67655,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,23,6,0,DoS,1
67658,0.242814,tcp,-,FIN,10,6,492,268,61.775679,254,252,14595.53418,7380.134277,2,1,24.684667,39.506398,1263.613352,55.620914,255,3769337553,974124481,255,0.08762,0.045273,0.042347,49,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
67661,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,DoS,1
67664,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,10,6,0,DoS,1
67666,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,DoS,1
67685,1.567767,tcp,http,FIN,18,48,1600,54890,41.460242,62,252,7715.432129,274260.125,3,21,92.221588,31.73985,5499.713784,3018.572638,255,118214084,3471373494,255,0.165123,0.075212,0.089911,89,1144,0,0,1,1,2,1,1,3,0,0,0,2,1,0,DoS,1
67722,0.447146,tcp,http,FIN,10,8,914,1292,38.018902,62,252,14724.49707,20235.00195,2,2,49.682889,49.73457,2609.131265,83.496633,255,4192004670,3583384278,255,0.118191,0.068541,0.04965,91,162,1,225,1,1,1,1,1,1,0,0,1,6,1,0,DoS,1
67723,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,4,6,0,DoS,1
67729,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,4,6,0,DoS,1
67751,0.28097,tcp,http,FIN,10,8,818,2286,60.504679,62,252,20984.44531,56974.05078,2,2,31.218889,39.06143,1551.453331,57.107996,255,3361342094,3469949919,255,0.052867,0.006776,0.046091,82,286,1,729,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
67759,8e-06,udp,-,INT,2,0,170,0,125000.0003,254,0,85000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,85,0,0,0,6,2,1,1,1,1,0,0,0,2,2,0,DoS,1
67763,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,8,6,0,DoS,1
67764,39.977917,ospf,-,REQ,58,0,6264,0,1.425787,254,0,1231.880127,0.0,0,0,737.4435,0.0,889.305,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,6,1,1,1,1,0,0,0,3,1,0,DoS,1
67767,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,17,5,0,DoS,1
67768,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,8,6,0,DoS,1
67774,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,8,6,0,DoS,1
67792,1.274222,tcp,dns,FIN,10,8,660,354,13.341474,254,252,3729.334473,1946.285645,2,1,141.475667,169.588,8320.079993,238.686891,255,2055350565,3084439659,255,0.220947,0.087097,0.13385,66,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
67802,0.83696,tcp,http,FIN,10,10,840,1556,22.701204,62,252,7226.151855,13391.32031,2,2,92.995556,85.168336,5135.478629,178.494188,255,2847786527,652945378,255,0.120671,0.069785,0.050886,84,156,1,314,1,1,2,1,1,1,0,0,1,2,1,0,DoS,1
67806,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,DoS,1
67813,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,17,5,0,DoS,1
67822,0.435963,tcp,http,FIN,10,8,782,982,38.994134,62,252,12918.52734,15781.15527,2,2,48.426556,53.214715,2619.581553,78.155336,255,3416612524,2994171682,255,0.124331,0.063451,0.06088,78,123,0,0,1,1,3,1,1,3,0,0,0,2,1,0,DoS,1
67850,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,4,3,3,4,0,0,0,3,4,0,DoS,1
67853,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,DoS,1
67856,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,4,3,3,4,0,0,0,3,4,0,DoS,1
67866,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,4,4,0,DoS,1
67869,0.348786,sctp,-,CON,2,2,152,82,8.601263,254,60,1743.189209,940.404724,0,0,0.015,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,76,41,0,0,1,0,1,1,1,3,0,0,0,2,1,0,DoS,1
67872,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,4,4,0,DoS,1
67875,0.348786,sctp,-,CON,2,2,152,82,8.601263,254,60,1743.189209,940.404724,0,0,0.015,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,76,41,0,0,1,0,1,1,1,3,0,0,0,2,1,0,DoS,1
67882,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,4,0,0,0,3,3,0,DoS,1
67886,3.625534,tcp,-,FIN,24,24,3432,3172,12.963607,254,252,7257.413574,6707.977051,9,9,157.631918,154.472266,8559.731314,280.086969,255,3781374733,798754491,255,0.155858,0.071894,0.083964,143,132,0,0,5,1,1,1,1,1,0,0,0,2,1,0,DoS,1
67888,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,9,5,0,DoS,1
67898,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,4,0,0,0,1,3,0,DoS,1
67900,8e-06,sep,-,INT,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
67914,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,1,1,3,0,0,0,20,3,0,DoS,1
67917,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS,1
67924,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,DoS,1
67939,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,4,5,0,DoS,1
67945,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,23,6,0,DoS,1
67949,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,4,5,0,DoS,1
67952,59.913979,tcp,-,CON,816,5164,35088,6988551,99.793072,62,252,4679.375488,932964.0,0,2576,73.772,11.650315,88.214492,1442.455201,255,459946522,3902088044,255,0.137764,0.078501,0.059263,43,1353,0,0,1,3,1,1,1,1,0,0,0,1,1,0,DoS,1
67965,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,20,4,0,DoS,1
67975,1.275339,tcp,smtp,FIN,188,44,224531,2760,181.128311,254,252,1400957.75,16924.12695,91,8,6.819995,29.098977,690.024503,35.154883,255,684157216,2919137108,255,0.05656,0.02356,0.033,1194,63,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
67981,2.332387,tcp,smtp,FIN,34,24,19727,1842,24.438483,254,252,65673.49219,6057.313965,14,8,70.678394,96.650648,4349.484938,116.658039,255,2813409187,2721624855,255,0.199489,0.108674,0.090815,580,77,0,0,1,1,1,1,1,2,0,0,0,3,1,0,DoS,1
67983,2.229883,tcp,http,FIN,10,10,746,1094,8.520627,62,252,2410.888916,3533.817871,2,2,247.748111,230.942891,13762.48281,367.280062,255,2527733627,2223071757,255,0.236251,0.151392,0.084859,75,109,1,106,1,1,1,1,1,1,0,0,1,2,1,0,DoS,1
67985,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,1,1,1,7,0,0,0,1,7,0,DoS,1
67992,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,DoS,1
67993,59.563175,tcp,-,CON,488,314,234728,13502,13.447906,254,252,31461.99023,1807.694092,244,0,122.60495,190.516094,6724.174051,224.014438,255,906697162,1778713373,255,0.237422,0.144367,0.093055,481,43,0,0,5,0,3,1,1,5,0,0,0,3,5,0,DoS,1
67998,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,2,2,7,0,0,0,2,7,0,DoS,1
68004,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,DoS,1
68010,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,DoS,1
68030,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,18,4,0,DoS,1
68031,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,3,7,0,DoS,1
68033,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,4,3,3,6,0,0,0,4,6,0,DoS,1
68038,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,18,4,0,DoS,1
68039,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,3,7,0,DoS,1
68041,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,4,3,3,6,0,0,0,4,6,0,DoS,1
68053,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,4,3,3,6,0,0,0,4,6,0,DoS,1
68059,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,4,3,3,6,0,0,0,4,6,0,DoS,1
68060,4.7e-05,swipe,-,INT,1,0,60,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,4,2,2,1,1,4,0,0,0,2,4,0,DoS,1
68074,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,21,2,0,DoS,1
68084,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,DoS,1
68087,1.431707,pim,-,INT,8,0,480,0,4.889268,254,0,2346.848877,0.0,0,0,204.529578,0.0,483.199187,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,4,2,2,1,1,4,0,0,0,2,4,0,DoS,1
68095,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,DoS,1
68096,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,19,6,0,DoS,1
68098,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,DoS,1
68104,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,DoS,1
68106,1.665331,tcp,-,FIN,14,8,5076,468,12.610106,254,252,22645.34766,1969.578369,4,2,125.184228,210.233578,7009.353299,255.514578,255,3450893346,1643553751,255,0.375928,0.193676,0.182252,363,59,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
68109,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,21,4,0,DoS,1
68112,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,19,6,0,DoS,1
68113,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0,DoS,1
68114,3.916585,tcp,-,FIN,28,16,21218,784,10.978952,254,252,41793.55078,1501.307861,11,5,145.048558,256.463797,15920.63982,641.1665,255,2528732776,3490564044,255,0.24844,0.069627,0.178813,758,49,0,0,9,1,1,1,1,1,0,0,0,4,1,0,DoS,1
68119,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0,DoS,1
68153,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,DoS,1
68178,3e-06,udp,snmp,INT,2,0,136,0,333333.3215,254,0,181333328.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,68,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
68189,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,DoS,1
68191,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,DoS,1
68194,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS,1
68195,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,DoS,1
68197,5e-06,sctp,-,INT,2,0,78,0,200000.0051,254,0,62400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
68206,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,4,5,0,DoS,1
68209,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,DoS,1
68212,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,4,5,0,DoS,1
68223,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,DoS,1
68229,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,4,5,0,DoS,1
68232,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,4,5,0,DoS,1
68233,59.353832,ospf,-,REQ,54,0,5832,0,0.89295,254,0,771.508728,0.0,0,0,1120.083375,0.0,1982.229125,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,6,1,1,1,1,0,0,0,2,1,0,DoS,1
68240,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,DoS,1
68244,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,DoS,1
68245,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,20,4,0,DoS,1
68251,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,20,4,0,DoS,1
68254,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,DoS,1
68263,0.075624,udp,dns,CON,2,2,140,834,39.669948,254,60,7405.057129,44112.98047,0,0,0.014,0.015,0.0,0.0,0,0,0,0,0.0,0.0,0.0,70,417,0,0,1,0,1,1,1,1,0,0,0,1,1,0,DoS,1
68286,8e-06,sep,-,INT,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
68287,3.834629,tcp,smtp,FIN,212,48,255244,2976,67.542387,62,252,529993.375,6079.336426,103,8,18.173598,80.121766,1862.97406,92.885773,255,2893920939,2981135344,255,0.162664,0.06823,0.094434,1204,62,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
68288,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,17,6,0,DoS,1
68296,0.599536,tcp,http,FIN,10,8,804,1630,28.355261,62,252,9660.804688,19041.39258,2,2,66.517778,72.434289,3374.529549,110.210586,255,1272138087,3739703125,255,0.162808,0.092495,0.070313,80,204,1,410,1,1,2,1,1,7,0,0,1,1,1,0,DoS,1
68301,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,18,4,0,DoS,1
68307,9e-06,ggp,-,INT,2,0,180,0,111111.1072,254,0,80000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,2,2,2,3,0,0,0,2,3,0,DoS,1
68325,9e-06,ipnip,-,INT,2,0,180,0,111111.1072,254,0,80000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,2,2,2,3,0,0,0,2,3,0,DoS,1
68350,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0,DoS,1
68358,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,DoS,1
68362,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,DoS,1
